Textbox25,Textbox26
NPSpecies - The National Park Service biodiversity database.  IRMA Portal version.https://irma.nps.gov/npspecies.  Accessed 7/25/2025 8:30:15 PM,"NatureServe Global (G) and State (S) Conservation Status Rank List - NatureServe. 2025. NatureServe Explorer [web application]. NatureServe, Arlington, Virginia. Available https://explorer.natureserve.org/. (Accessed: July 9, 2025). This information is provided by NatureServe (www.natureserve.org) and its network of natural heritage member programs, a leading source of information about rare and endangered species, and threatened ecosystems."

Textbox46,Category1,CategoryGroup,Textbox51,PreferredCommonNames1,OccwTag,Abundance,NatwTags,NPSTags,ParkTags,RefCount,ObsCount,VouCount,ExternalLinkCount,TESS,StateStatuses,Ozone,GRank,SRank1,Textbox52,Textbox1
,Vascular Plants,Polypodiales/Pteridaceae,Pellaea mucronata var. californica,,Present,Uncommon,Native,,,1,0,5,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Polypodiales/Pteridaceae,Pellaea mucronata var. mucronata,,Present,Common,Native,,,1,0,15,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Polypodiales/Pteridaceae,Pentagramma pallida,pale silverback fern,Present,Uncommon,Native,,,1,0,3,0,,,,G3?,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Polypodiales/Pteridaceae,Pentagramma triangularis ssp. triangularis,"goldback fern, goldfern, western goldfern",Present,Common,Native,,,1,0,2,0,,,,G5T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Polypodiales/Woodsiaceae,Woodsia oregana,"Oregon cliff fern, Oregon woodsia, western cliff fern",Present,Uncommon,Native,,,1,0,0,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Polypodiales/Woodsiaceae,Woodsia scopulina,"Rocky Mountain cliff fern, Rocky Mountain woodsia",Present,Uncommon,Native,,,1,0,12,0,,,,G5,CA: SNR,- Woodsia scopulina ssp. scopulina,Report Species Count: 2086
,Vascular Plants,Ranunculales/Berberidaceae,Berberis aquifolium var. dictyota,,Present,Uncommon,Native,,,1,0,0,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Ranunculales/Papaveraceae,Dicentra chrysantha,golden eardrops,Present,Uncommon,Native,,,1,0,3,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Ranunculales/Papaveraceae,Dicentra formosa,Pacific bleeding heart,Present,Uncommon,Native,,,1,0,7,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Ranunculales/Papaveraceae,Dicentra pauciflora,shorthorn steer's-head,Present,Rare,Native,Management Priority,,1,0,3,0,,,,G3G4,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Ranunculales/Papaveraceae,Dicentra uniflora,"longhorn steer's-head, steershead",Present,Uncommon,Native,,,1,0,9,0,,,,G4?,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Ranunculales/Papaveraceae,Eschscholzia caespitosa,tufted poppy,Present,Uncommon,Native,,,1,0,3,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Ranunculales/Papaveraceae,Eschscholzia californica,"California goldenpoppy, California poppy",Present,Uncommon,Native,,,1,0,6,0,,,,G4,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Ranunculales/Papaveraceae,Platystemon californicus,"California creamcups, creamcups",Present,Unknown,Native,,,0,0,0,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Ranunculales/Papaveraceae,Romneya coulteri,Coulter's Matilija poppy,Present,Uncommon,Native,,,0,0,1,0,SC,,,G4,CA: S4,- ,Report Species Count: 2086
,Vascular Plants,Ranunculales/Ranunculaceae,Aconitum columbianum,Columbian monkshood,Present,Uncommon,Native,,,1,0,10,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Ranunculales/Ranunculaceae,Actaea rubra,"red baneberry, western baneberry",Present,Uncommon,Native,,,1,0,9,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Ranunculales/Ranunculaceae,Anemone drummondii,Drummond's anemone,Present,Rare,Native,,,1,0,2,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Ranunculales/Ranunculaceae,Anemone occidentalis,white pasqueflower,Present,Rare,Native,Management Priority,,1,0,2,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Ranunculales/Ranunculaceae,Aquilegia formosa,"crimson columbine, western columbine",Present,Common,Native,,,1,0,21,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Ranunculales/Ranunculaceae,Aquilegia pubescens,Sierra columbine,Present,Uncommon,Native,,,1,0,10,0,,,,G3,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Ranunculales/Ranunculaceae,Caltha leptosepala var. biflora,,Present,Common,Native,,,1,0,20,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Ranunculales/Ranunculaceae,Clematis lasiantha,pipestem clematis,Present,Uncommon,Native,,,1,0,1,0,,,,G4G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Ranunculales/Ranunculaceae,Clematis ligusticifolia,"deciduous traveler's-joy, hierba de chivo, old-man's-beard, virgins bower, virginsbower, virgin's-bower, western white clematis",Present,Uncommon,Native,,,1,0,1,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Ranunculales/Ranunculaceae,Delphinium depauperatum,"slim larkspur, wand larkspur",Present,Common,Native,,,1,0,3,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Ranunculales/Ranunculaceae,Delphinium glaucum,"mountain larkspur, Sierra larkspur, tower larkspur",Present,Uncommon,Native,,,1,0,7,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Ranunculales/Ranunculaceae,Delphinium gracilentum,pine forest larkspur,Present,Uncommon,Native,,,1,0,9,0,,,,G4,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Ranunculales/Ranunculaceae,Delphinium hansenii ssp. hansenii,Eldorado larkspur,Present,Uncommon,Native,,,1,0,8,0,,,,G4T3T4,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Ranunculales/Ranunculaceae,Delphinium nudicaule,red larkspur,Present,Rare,Native,Management Priority,,1,0,0,0,,,,G4G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Ranunculales/Ranunculaceae,Delphinium nuttallianum,"low larkspur, Nuttall's larkspur, twolobe larkspur, two-lobe larkspur",Present,Common,Native,,,1,0,14,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Ranunculales/Ranunculaceae,Delphinium patens ssp. patens,zigzag larkspur,Probably Present,,Native,,,0,0,8,0,,,,G3?TNR,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Ranunculales/Ranunculaceae,Delphinium polycladon,"marsh larkspur, mountain marsh larkspur",Present,Common,Native,,,1,0,13,0,,,,G2G3,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Ranunculales/Ranunculaceae,Isopyrum occidentale,,Present,Uncommon,Native,,,0,0,2,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Ranunculales/Ranunculaceae,Kumlienia hystricula,waterfall false buttercup,Present,Uncommon,Native,,,1,0,15,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Ranunculales/Ranunculaceae,Ranunculus alismifolius var. alismellus,plantainleaf buttercup,Present,Common,Native,,,1,0,18,0,,,,G5T5?,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Ranunculales/Ranunculaceae,Ranunculus alismifolius var. alismifolius,plantainleaf buttercup,Present,Uncommon,Native,,,1,0,2,0,,,,G5T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Ranunculales/Ranunculaceae,Ranunculus aquatilis var. capillaceus,,Present,Uncommon,Native,,,1,0,3,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Ranunculales/Ranunculaceae,Ranunculus aquatilis var. hispidulus,,Present,Uncommon,Native,,,1,0,2,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Ranunculales/Ranunculaceae,Ranunculus californicus,California buttercup,Present,Uncommon,Native,,,1,0,1,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Ranunculales/Ranunculaceae,Ranunculus cymbalaria var. saximontanus,Rocky Mountain buttercup,Present,Uncommon,Native,,,1,0,6,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Ranunculales/Ranunculaceae,Ranunculus eschscholtzii var. oxynotus,Eschscholtz's buttercup,Present,Common,Native,,,1,0,11,0,,,,G5T3?,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Ranunculales/Ranunculaceae,Ranunculus flammula,"greater creeping spearwort, spearwort buttercup",Present,Uncommon,Native,,,1,0,15,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Ranunculales/Ranunculaceae,Ranunculus hebecarpus,"delicate buttercup, downy-fruit buttercup",Present,Uncommon,Native,,,1,0,1,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Ranunculales/Ranunculaceae,Ranunculus muricatus,spinyfruit buttercup,Present,Uncommon,Non-native,,,1,0,0,0,,,,GNR,CA: SNA,- ,Report Species Count: 2086
,Vascular Plants,Ranunculales/Ranunculaceae,Ranunculus occidentalis,western buttercup,Present,Common,Native,,,1,0,12,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Ranunculales/Ranunculaceae,Ranunculus orthorhynchus var. orthorhynchus,straightbeak buttercup,Present,Uncommon,Native,,,1,0,4,0,,,,G5T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Ranunculales/Ranunculaceae,Ranunculus uncinatus,"hooked buttercup, woodland buttercup",Present,Uncommon,Native,,,1,0,1,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Ranunculales/Ranunculaceae,Thalictrum fendleri var. fendleri,"Fendler's meadowrue, Fendler's meadow-rue",Present,Common,Native,,,1,0,3,0,,,,G5T4T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Ranunculales/Ranunculaceae,Thalictrum fendleri var. polycarpum,"Fendler's meadow-rue, manyfruit meadowrue",Present,Uncommon,Native,,,1,0,6,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Ranunculales/Ranunculaceae,Thalictrum sparsiflorum,"fewflower meadowrue, fewflower meadow-rue",Present,Uncommon,Native,,,1,0,8,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rhamnaceae,Ceanothus cordulatus,whitethorn ceanothus,Present,Common,Native,,,1,0,14,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rhamnaceae,Ceanothus cuneatus var. cuneatus,buckbrush,Present,Uncommon,Native,,,1,0,4,0,,,,G5T3,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rhamnaceae,Ceanothus diversifolius,pinemat,Present,Uncommon,Native,,,1,0,4,0,,,,G3?,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rhamnaceae,Ceanothus fresnensis,Fresno mat,Present,Rare,Native,Management Priority,,1,0,7,0,,,,G4,CA: S4,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rhamnaceae,Ceanothus integerrimus,"deerbrush, deerbrush ceanothus",Present,Common,Native,,,1,0,17,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rhamnaceae,Ceanothus leucodermis,chaparral whitethorn,Present,Common,Native,,,1,0,14,0,,,,G3?,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rhamnaceae,Ceanothus parvifolius,littleleaf ceanothus,Present,Uncommon,Native,,,1,0,17,0,,,,G3?,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rhamnaceae,Ceanothus velutinus var. velutinus,snowbrush ceanothus,Present,Uncommon,Native,,,1,0,0,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rhamnaceae,Rhamnus ilicifolia,hollyleaf redberry,Present,Uncommon,Native,,,1,0,10,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rhamnaceae,Rhamnus rubra,red buckthorn,Present,Uncommon,Native,,,1,0,19,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rhamnaceae,Rhamnus tomentella ssp. cuspidata,,Present,Uncommon,Native,,,1,0,0,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Adenostoma fasciculatum,chamise,Present,Uncommon,Native,,,1,0,2,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Amelanchier alnifolia var. pumila,dwarf serviceberry,Probably Present,,Native,,,0,0,4,0,,,,G5T5,CA: SNR,- Amelanchier alnifolia,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Amelanchier utahensis,"Utah serviceberry, Utah shadberry, western serviceberry",Present,Common,Native,,,1,0,8,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Cercocarpus betuloides var. betuloides,birch-leaf mountain-mahogany,Present,Uncommon,Native,,,1,0,4,0,,,,GNRTNR,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Chamaebatia foliolosa,mountain misery,Present,Common,Native,,,1,0,10,0,,,,G3?,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Fragaria vesca,woodland strawberry,Present,Common,Native,,,1,0,10,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Fragaria virginiana,"thickleaved wild strawberry, Virginia strawberry, wild strawberry",Present,Common,Native,,,1,0,14,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Geum macrophyllum,"largeleaf avens, large-leaf avens",Present,Uncommon,Native,,,1,0,6,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Holodiscus discolor,"creambush, creambush oceanspray, hillside oceanspray, oceanspray",Present,Common,Native,,,1,0,1,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Holodiscus microphyllus var. microphyllus,,Present,Common,Native,,,1,0,12,0,,,,GNRTNR,CA: SNR,- Holodiscus microphyllus,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Horkelia fusca ssp. parviflora,smallflower horkelia,Present,Common,Native,,,1,0,26,0,,,,G5TNR,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Horkelia tridentata ssp. tridentata,threetooth horkelia,Present,Uncommon,Native,,,1,0,5,0,,,,G4G5T4?,CA: SNR,- Horkelia tridentata,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Ivesia gordonii,Gordon's ivesia,Present,Uncommon,Native,,,1,0,16,0,,,,G4?,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Ivesia lycopodioides ssp. lycopodioides,"clubmoss ivesia, clubmoss mousetail",Present,Uncommon,Native,,,1,0,6,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Ivesia lycopodioides ssp. megalopetala,clubmoss mousetail,Present,Uncommon,Native,,,1,0,18,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Ivesia muirii,granite mousetail,Present,Uncommon,Native,,,1,0,12,0,,,,G3?,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Ivesia santolinoides,Sierra mousetail,Present,Uncommon,Native,,,1,0,24,0,,,,G4,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Ivesia unguiculata,Yosemite mousetail,Present,Rare,Native,Management Priority,,1,0,10,0,,,,G3,CA: S3,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Physocarpus capitatus,Pacific ninebark,Present,Uncommon,Native,,,1,0,1,0,,,"O, BI",G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Potentilla anserina ssp. anserina,,Present,Rare,Native,Management Priority,,1,0,0,0,,,,G5T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Potentilla diversifolia var. diversifolia,"mountain-meadow cinquefoil, varileaf cinquefoil",Present,Uncommon,Native,,,1,0,12,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Potentilla drummondii ssp. breweri,"Brewer's cinquefoil, Drummond's cinquefoil",Present,Common,Native,,,1,0,18,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Potentilla drummondii ssp. bruceae,Drummond's cinquefoil,Present,Common,Native,,,1,0,13,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Potentilla drummondii ssp. drummondii,Drummond's cinquefoil,Present,Common,Native,,,1,0,0,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Potentilla flabellifolia,"high mountain cinquefoil, Mount Rainier cinquefoil",Present,Common,Native,,,1,0,33,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Potentilla fruticosa,"bush cinquefoil, golden hardhack, shrubby cinquefoil, widdy",Present,Uncommon,Native,,,1,0,21,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Potentilla glandulosa ssp. glandulosa,sticky cinquefoil,Present,Uncommon,Native,,,1,0,1,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Potentilla glandulosa ssp. hansenii,Hansen's cinquefoil,Present,Uncommon,Native,,,1,0,5,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Potentilla glandulosa ssp. nevadensis,Nevada cinquefoil,Present,Common,Native,,,1,0,24,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Potentilla glandulosa ssp. reflexa,sticky cinquefoil,Present,Uncommon,Native,,,1,0,11,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Potentilla gracilis var. elmeri,,Present,Uncommon,Native,,,1,0,0,0,,,,G5T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Potentilla gracilis var. fastigiata,"northwest cinquefoil, Nuttall's cinquefoil, slender cinquefoil",Present,Common,Native,,,1,0,16,0,,,,G5T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Potentilla gracilis var. flabelliformis,"fanleaf cinquefoil, slender cinquefoil",Present,Uncommon,Native,,,1,0,1,0,,,,G5T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Potentilla grayi,Gray's cinquefoil,Present,Uncommon,Native,,,1,0,4,0,,,,G2G3,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Potentilla pseudosericea,silky cinquefoil,Present,Uncommon,Native,,,1,0,4,0,,,,GNR,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Prunus emarginata,"bitter cherry, bittercherry",Present,Common,Native,,,1,0,19,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Prunus subcordata,Klamath plum,Present,Uncommon,Native,,,1,0,5,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Prunus virginiana var. demissa,western chokecherry,Present,Uncommon,Native,,,1,0,11,0,,,,G5T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Rosa bridgesii,pygmy rose,Present,Uncommon,Native,,,1,0,8,0,,,,G4G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Rosa californica,California wildrose,Present,Uncommon,Native,,,1,0,1,0,,,,G4,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Rosa gymnocarpa,dwarf rose,Present,Uncommon,Native,,,1,0,1,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Rosa pinetorum,pine rose,Present,Uncommon,Native,,,0,0,2,0,,,,G1Q,CA: S1,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Rosa woodsii var. ultramontana,Woods' rose,Present,Uncommon,Native,,,1,0,2,0,,,,G5T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Rubus discolor,"Himalaya blackberry, Himalayan blackberry",Present,Uncommon,Non-native,Management Priority,,1,0,1,0,,,,GNR,CA: SNA,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Rubus glaucifolius,San Diego raspberry,Present,Uncommon,Native,,,1,0,1,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Rubus laciniatus,"cutleaf blackberry, cut-leaved blackberry",Present,Uncommon,Non-native,Management Priority,,1,0,1,0,,,,GUQ,CA: SNA,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Rubus leucodermis,"western raspberry, whitebark raspberry",Present,Common,Native,,,1,0,3,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Rubus parviflorus,"thimbleberry, western thimbleberry",Present,Uncommon,Native,,,1,0,11,0,,,O,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Rubus ursinus,California blackberry,Present,Uncommon,Native,,,1,0,0,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Sibbaldia procumbens,"creeping sibbaldia, creeping-glow-wort, prostrate sibbaldia",Present,Uncommon,Native,,,1,0,20,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Sorbus californica,California mountain-ash,Present,Uncommon,Native,,,1,0,12,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Sorbus scopulina var. scopulina,"Cascade mountain-ash, Greene's mountain-ash",Present,Uncommon,Native,,,1,0,0,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Rosaceae,Spiraea densiflora,,Present,Common,Native,,,1,0,33,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Urticaceae,Urtica dioica ssp. holosericea,"hoary stinging nettle, slim nettle, stinging nettle",Present,Rare,Native,,,1,0,0,0,,,,G5T5?,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Rosales/Urticaceae,Urtica urens,"burning nettle, dwarf nettle",Present,Rare,Non-native,Management Priority,,0,0,1,0,,,,GNR,CA: SNA,- ,Report Species Count: 2086
,Vascular Plants,Salviniales/Marsileaceae,Marsilea vestita ssp. vestita,"hairy pepperwort, hairy waterclover",Present,Rare,Native,,,0,0,3,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Santalales/Santalaceae,Arceuthobium abietinum,fir dwarf mistletoe,Present,Common,Native,,,1,0,1,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Santalales/Santalaceae,Arceuthobium americanum,"American dwarf mistletoe, lodgepole pine dwarf mistletoe",Present,Uncommon,Native,,,1,0,5,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Santalales/Santalaceae,Arceuthobium californicum,sugar pine dwarf mistletoe,Present,Uncommon,Native,,,1,0,1,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Santalales/Santalaceae,Arceuthobium campylopodum,western dwarf mistletoe,Present,Common,Native,,,1,0,3,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Santalales/Santalaceae,Arceuthobium occidentale,"digger pine dwarf mistletoe, gray pine dwarf mistletoe",Present,Uncommon,Native,,,1,0,2,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Santalales/Santalaceae,Comandra umbellata ssp. californica,"bastard toadflax, California bastard toadflax",Present,Common,Native,,,1,0,10,0,,,,G5T3T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Santalales/Santalaceae,Phoradendron densum,dense mistletoe,Present,Uncommon,Native,,,1,0,0,0,,,,,,- ,Report Species Count: 2086
